Valine,Mannose,Sorbose,But-2-enoic acid,Suberic acid,Glutamine,Aspartic acid,Methionine sulfoxide,Glycine,Methylmalonic acid,Taurine,Se-Methylselenocysteine,Glutathione,Homoserine,-Ketoglutaric acid,2-Aminobutyric acid,Arginine,L-beta-aspartyl-L-phenylalanine,4-methyl-2-oxovaleric acid,Mesaconic acid,Methylacetoacetic acid,3-Pyridinebutanoic acid,Mevalonolactone,Biflorin,1-Methylxanthine,Dimethylbenzimidazole,Sertraline,phospholic choline,5'-Phosphoribosyl-N-formylglycinamide,5-Methyldeoxycytidine,"2,8-Dihydroxyadenine",Indole,"3b,16a-Dihydroxyandrostenone sulfate",2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate,L-Rhamnose,Citrulline,Mannitol,D-Alanyl-D-alanine,Beta-alanine,Dimethylallylpyrophosphate,N-Acetylgalactosamine 4-sulphate,Ornithine,Propionic acid,Arabinose,Tyramine-O-sulfate,Sebacic acid,4-Hydroxybenzoic acid,Isohomovanillic acid,6-Hydroxynicotinic acid,5-Acetylamino-6-formylamino-3-methyluracil,2-Hydroxyethanesulfonate,Dihydrothymine,Proline,4-Hydroxybutyric acid,Cysteinylglycine,L-glycyl-L-hydroxyproline,Glycocholic acid,Lactic acid,N-Acetylneuraminic acid,Gluconate,Glycolic acid,uric acid,Phenylpropionylglycine,Pregnenolone sulfate,Nicotinic acid mononucleotide,Indoxyl sulfate,Acetylglycine,"3,3',4'5-Tetrahydroxystilbene",Isovalerylsarcosine,Leucinic acid,D-Glucuronic acid,Hypoxanthine,4-hydroxy-proline,dUMP,Thiamine,p-Cresol,Hydrogen sulfite,Hippuric acid,3-Furoic acid,2-Phenylacetamide,Carnitine,Hexanoylcarnitine,Decanoylcarnitine,Octanoylcarnitine,Succinic acid semialdehyde,Succinyladenosine,Glutamylphenylalanine,L-arginine,choline,Trimethylamine,Delta-hydroxylysine,"Indole-5,6-quinone",Allyl isothiocyanate,5-Amino-6-ribitylamino uracil,20-Carboxyleukotriene B4,2-Furoylglycine,Methylnoradrenaline,Norepinephrine sulfate,Norophthalmic acid,Benzaldehyde,Coproporphyrin,Bilirubin,3-Indolebutyric acid,Galactose,Dihydrouracil,Tetrahydroneopterin,Ribothymidine,3-Methylglutaconic acid,2-Deoxyribonic acid,7b-Hydroxydehydroepiandrosterone,Butyrylcarnitine,Proline betaine,"3,4,5-Trimethoxycinnamic acid",Methylguanidine,Quinone,N-Glycolylneuraminic acid,"1,11-Undecanedicarboxylic acid",L(-)-Sorbose,Estradiol-17beta 3-sulfate,Dimethyl sulfoxide,"2,4-Dichlorophenol",Riboflavin,Urea,Estrone sulfate,Indoxyl,Testosterone,LysoPC(16:0),B-Sulfinyl pyruvate,2-Hydroxy-2-methylbutyric acid,cis-5-Tetradecenoylcarnitine,Progesterone,Betaine,Pipecolic acid,Histidylproline diketopiperazine,Dodecanoylcarnitine,Cytidine,Sphingosine,DL-2-Aminooctanoic acid,Monoisobutyl phthalic acid,Traumatic acid,Pyrrolidonecarboxylic acid,Homocysteic acid,Kynurenine,Phenylglyoxylic acid,Pseudouridine,N1-Methyl-4-pyridone-3-carboxamide,Dimethyltryptamine,Dimethyl sulfone,Indoleacrylic acid,Tryptophan,Mannitol 1-phosphate,Ecgonine,Acetylcarnitine,Glutarylglycine,N-a-Acetyl-L-arginine,LysoPC(16:1(9Z)),N-Formyl-L-methionine,"LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z))",3-Pyridylacetic acid,uracil,Myoinositol,Cortisol,Guanidinosuccinic acid,Androstenedione,Alpha-N-Phenylacetyl-L-glutamine,Histidine,creatinine,Trimethylamine N-Oxide,2-cholo-phenylalanine,Heptadecanoic acid,Leucine
14.22654161,24.83353895,24.83353895,0.240029191,3.060942248,17.96990342,8.43566065,2.071301364,1.248168066,6.639088177,12.59029116,3.349339439,0.857424296,7.156001625,0.202192668,5.177222207,2.662979317,0.093512826,28.12191536,1.136913762,3.711063611,113.2175684,12.0711563,1.162995325,10.32919659,2.50923731,1.276315312,140.0584348,0.082308986,0.34950793,1.754253075,2.735539286,5.640979362,7.632072695,6.07087141,10.15213835,2.54902868,21.7266172,3.953181169,16.18641205,1.067213652,3.612115964,3.083083227,7.198745988,60.04297127,1.42627987,3.925099224,2.734428284,1.249810034,8.513100984,1.936126184,0.947491519,2.782197959,54.29894531,0.922764799,2.792034053,1.951342817,1035.481614,3.515601604,13.81876811,5.019263828,201.2786444,3.457907846,1.33692354,5.112240514,55.85964541,7.572626041,3.209620556,4.81009327,4.183706851,5.618779375,7.788051765,4.174884428,9.823915534,5.217555081,50.66197489,13.32456672,11.46020348,1.496551139,0.830206696,78.07966683,0.576407042,2.941021449,1.878608922,1.363093797,4.183190731,1.620776331,8.894014234,23.64936904,1.692620849,6.186094013,1.53140536,0.620681414,0.842209968,0.71272733,3.562121655,0.494791693,1.000525723,1.379679315,9.047945569,0.208249849,0.049236247,2.307132731,31.88910783,3.473271892,1.966763922,0.478407427,8.879760386,1.71182264,0.05143951,2.360857722,24.48957979,0.383572342,19.06205913,1.453861777,0.346146198,1.144231471,80.2357142,0.772552312,824.1297889,15.77699622,0.345757144,76.1826243,0.590695952,0.9168106,0.424986422,1149.271014,0.837901375,8.11121852,3.002623807,0.715591,503.8388865,26.34349625,2.611310169,1.590409038,0.403024246,13.13924029,0.816158344,1.521846247,2.657440268,4.756737849,0.743008751,4.116781213,3.00619223,0.909872817,7.049211092,0.579518937,2.264578179,122.0515065,234.0507607,2.711833803,1.297104128,28.59690765,1.367898136,0.29904441,0,0.742164783,0.525047621,8.19498696,1.707999211,5.205733956,0.786946984,2.719500212,0.330082883,7.433758598,1.933320464,36.72119649,5.993902861,11711433,80616117,41041697
19.05548136,24.98157866,24.98157866,0.174478907,5.703695878,6.400740315,10.96725493,2.416570499,0.828310743,8.991839891,4.301791831,1.519225445,1.05107143,5.983669247,0.211079468,10.397788,5.481402438,0.522335672,47.76249757,2.450823852,1.536192211,172.0850955,28.24627254,2.746897087,12.99060968,3.963265071,0.355262135,160.0084957,0.231329607,1.49011726,1.622850843,3.215204246,4.89081987,22.43264024,12.02360316,8.374574243,2.908387098,25.61595791,4.179160091,75.73782159,1.342242177,3.153420098,2.483161286,10.43258233,72.90013374,2.187795243,6.150554887,5.402151253,1.322441272,9.448415101,1.150737543,0.415442783,3.704755887,81.48035636,1.633898456,5.520091257,11.60551334,876.8797218,2.107694409,9.878784541,5.610803988,232.2436988,6.729242935,2.644935263,6.204886138,40.27657222,3.204543093,1.705209076,10.26458167,9.229265875,3.169707633,0.292843684,4.275238435,7.742106778,0.356661859,0.304878496,0.046910065,22.23278134,0.927532227,1.594646872,83.26203425,0.323670246,1.580178732,0.758299521,1.472226977,3.310673779,0.643871955,10.52308804,20.66696087,1.399840908,6.640936681,0.632502638,0.898051321,0.634842721,0.655355513,4.862775869,0.780974694,1.067238648,0,9.750100315,0.04067128,0.202183336,3.840369888,25.86689086,2.623901742,2.216714453,0.155625166,7.163747022,2.607047725,0.005695218,1.541516931,9.250726635,0.464796691,19.3619147,1.179465294,0.319495273,0.712182629,69.51567604,0.598764418,647.071147,10.57962779,0.728164652,66.45273459,0.989518976,1.431877886,0.217100846,1037.085685,0.623717842,5.903415348,2.624806535,0.639469425,512.9376817,9.179751983,2.740074596,1.323173643,0.795696492,0.394536199,0.888120894,2.134303338,1.768556281,3.743251623,0.66721002,4.200446971,1.720591755,0.832067726,7.638171826,0.260421975,0.980035681,117.798984,225.6575744,2.329500255,1.309115772,41.06004717,1.299599187,0.208632291,13.9535861,0.795777593,23.90090802,2.887036455,1.460898761,0.886848271,0.77248513,0.431046019,2.438607681,0.497199087,2.182241838,13.7054234,0.455586035,12300088,76310340,57078749
22.92231363,30.59345239,30.59345239,3.151786669,3.24387131,36.01829875,3.32455605,0.443200743,1.462927377,2.749061379,22.57255109,4.903655094,1.080201337,10.40232581,3.477326946,1.04615806,2.311471166,2.932413884,118.4955621,45.04986099,30.72151244,101.4865393,209.5593199,0,33.19521911,1.146167075,2.931071239,149.3019691,1.258197236,10.7836517,4.013854026,4.009586609,1.083440286,14.66020943,8.130257143,11.40040006,1.662137877,25.34182147,10.4978749,17.4419375,0.895350499,4.75037222,3.610066774,7.712219761,60.69788271,1.608751106,5.498212013,3.214934906,1.352119818,8.034656714,2.634248312,2.090512057,2.396135064,69.82964127,0.98847662,4.718345297,8.187882068,1524.157955,1.130063678,7.977248559,6.260468207,206.8084438,5.057401169,8.685690857,5.02479569,27.1225545,4.055683722,1.842934671,14.2617956,5.433420895,4.354719005,6.52546079,12.95973643,14.67137082,0.372238416,6.242170719,1.654300359,2.983612308,1.69600719,0.204972175,144.5695125,0.576829679,1.103386766,1.034199798,2.291143074,3.77267881,0.658242279,10.51619002,4.921342606,1.141054887,11.60403918,3.635035582,4.698731571,0.064022038,0,1.781117038,3.56455597,0.668945081,4.671156738,7.637713936,1.113445536,6.977624408,0.901019149,27.9719292,1.740102798,6.402721857,0.017680756,7.309345113,7.989480179,0.844789601,5.593518451,67.46782784,6.990492466,48.15637253,1.256047909,0.357433559,0,71.19789219,0.658224333,671.3561056,11.19890145,0.347689516,91.80014319,0.762338101,2.40690597,0.177960317,729.2071208,0.74862547,7.582721641,1.598031713,0.46864421,759.0409116,14.2033543,4.036411066,0.83720484,0.098350056,0.627855421,0.817786831,11.90349189,2.665777505,4.860383228,0.665294451,5.178939412,2.710423123,0.691915095,3.499540068,2.813379889,0.779767948,154.2063791,290.8804119,3.14428004,1.608886025,40.9308502,1.708348522,0.618380485,26.63336991,0.634723896,18.10447271,18.77092792,1.709825628,1.393029905,0.768928193,0.325131022,1.633382153,0.546912856,1.750056528,22.39246247,16.64570735,15446057,88013293,61422336
11.87916076,31.05929682,31.05929682,4.066379488,2.614307898,32.96597727,2.938158298,0.018411991,0.372011983,2.276184242,18.10685895,3.427002432,0.555552569,2.519574514,4.734522622,0.183638852,1.277600711,2.895183396,81.83196353,55.71327902,35.86373598,68.24313296,180.7838737,0.007416054,40.20203558,1.033102671,1.859481414,139.0032932,1.041582143,4.049762158,3.853929993,2.19073973,1.843674598,7.373690359,3.350752399,10.3638622,1.332535616,21.87442246,2.85292445,23.61992064,1.09917379,3.664270059,4.645824748,8.039070556,94.56023588,1.180594018,8.565200256,3.94096299,1.485425835,16.3716523,2.460773231,1.693785769,2.777892075,180.1459106,1.26863238,7.093459476,5.99803557,1247.043634,1.248324872,12.53329438,5.990166034,171.4496555,5.735954923,0.010478043,3.713412763,32.39079049,4.986002309,2.360271779,7.648792649,4.799743425,3.634533586,7.634917393,4.377673821,12.28627399,1.787337178,8.290526761,2.423816572,26.12071027,2.33652073,1.991775156,177.9603801,1.647289749,13.25794782,6.754930832,3.398421688,11.16772258,0.602879192,11.18689418,3.17651859,0.590376264,14.0056482,3.705057906,4.847941206,0.063392047,0,1.696920222,4.431480726,0.52760017,4.609408287,6.2249775,3.454025501,12.38399332,0.875110905,83.83241093,2.54075792,8.188739857,0.04854552,21.13064462,3.351475332,0.529729263,3.660944782,97.45129443,1.29145738,45.14110336,2.454205691,1.00439895,0.01142382,139.5490104,0.619653756,1202.377335,14.60378794,0.434235545,93.03888072,0,2.086416784,1.22546076,1171.467707,0.981511181,16.16499165,6.656948019,1.70415893,429.8597547,19.41591339,2.609059344,5.265575667,0.25582865,0.713907602,0.942771624,4.582882801,2.87786184,3.086879724,1.677882144,4.949593789,4.151580186,0.745313979,7.606931486,3.051008887,0.940613727,86.1106918,164.149779,3.058961141,0.911804461,41.10797628,0.98052049,0.678205302,0.603935061,0.983556173,0.652960884,8.074454147,1.458083511,18.61839513,0.504427246,0.114076405,1.346630029,2.774431983,2.593453792,32.61276964,1.395609364,11022506,78023527,15535631
14.45480988,21.79324566,21.79324566,3.389974859,2.764076434,36.72201269,0.689552517,0.125913135,0.725093884,0.99694266,13.20423242,3.525958225,0.485415908,4.979516234,2.602816705,1.472554679,1.268712869,0.350031169,65.03525075,39.39947301,23.30622935,45.6825037,123.7904524,0,23.61752693,0.400033052,1.341015556,209.3928769,0.744594151,17.42442085,2.565371754,1.495487105,1.199657659,7.281112715,16.83247594,7.12747398,1.499560797,21.94098387,3.551899592,21.75615617,0.67715478,3.857274857,1.889230826,6.085138784,58.33961728,0.842458615,7.118581546,1.132335284,1.418790414,7.248469539,2.849680642,1.837614349,3.118173861,104.4156229,0.801411285,7.074180944,3.124780165,564.2437636,1.147734522,6.166170446,5.984994083,89.10327864,3.794115883,0.980020493,1.066201005,9.342292669,5.387757192,1.395277712,7.928471184,3.120471681,4.372336074,3.807434114,4.077940499,9.258550596,0.709079093,1.900666302,0.533103088,17.73932236,0.962543721,1.192073085,243.7609095,2.309124656,18.05652563,9.264085947,3.001974814,4.855513054,0.559759868,12.85237073,3.583206532,2.027903894,19.68189091,5.456019046,7.179530517,0.673395393,0.135763445,2.811012548,8.548724349,0.551500388,4.148978813,5.44099473,1.947333991,6.156732228,0.537524345,37.40949213,2.832307414,5.635841778,0.12003152,10.93128517,3.940791884,0.552732233,7.581060616,13.21738608,18.69517729,118.1002074,2.194819372,0.56880352,0.011270383,89.21713033,1.245900303,1506.413871,17.69794096,2.685041676,156.9565333,2.433864745,1.118226535,1.760393352,61.43282132,1.025696986,7.354329781,6.492679459,1.896265147,580.9557671,27.44757821,2.618227644,5.455328208,0.249208176,0,0.921622262,20.57137388,3.708140185,8.887090104,1.636572694,4.416410823,3.076975137,0.755862258,6.493572842,3.231605226,1.618174011,123.6779856,242.939857,2.776437882,2.158188369,88.37782049,1.380128149,0.770663968,30.02806264,0.789180971,40.27428467,12.25490793,1.06229657,1.388128527,4.617875894,0.690171031,1.186225567,1.471992446,2.975632779,32.47346784,22.84958859,30405296,89403451,17794641
15.10664631,20.77059528,20.77059528,5.159295918,3.232482834,36.7414207,2.301732241,0.158490907,0.701332566,2.001325861,16.13662714,4.099520768,0.74428624,4.056872807,2.920029811,0.380605113,1.22469253,1.336988796,69.20477472,60.4888741,21.19286692,62.93126086,125.5709612,0,31.71377888,0.957326416,1.715628482,239.1990299,0.567510669,10.21578197,3.48044668,1.745831849,3.206834769,10.18516982,7.521851314,12.25400335,0.748398165,24.62181091,6.314556356,18.78006875,0.697606893,3.868227026,2.027626674,7.153612071,70.02928953,1.334004209,6.590687851,1.404468486,1.688157615,8.389257615,4.298828783,1.848281012,3.084377957,56.51201987,1.00928694,7.606629434,1.261042557,1367.746411,1.12066284,13.95876811,6.655073576,154.2548953,5.882517512,2.167069025,2.627626593,36.24509736,4.086160639,2.56519327,10.02300057,4.373635111,4.096441118,6.53668443,7.454159607,18.94407509,0.72212921,3.821341079,1.297152219,4.04377137,1.564829218,0.368265493,207.015077,1.58074287,10.25585776,6.641452745,2.647592697,6.464296579,0.549669827,12.55393209,3.923492391,1.013850511,16.58063002,4.134589176,6.240506533,0.560120678,0.088141523,1.554670786,5.973357521,0.645162672,4.103176179,6.383957489,4.397881039,5.102981811,0.516324747,50.7422971,3.369293358,6.345233334,0.144666066,11.58936024,4.61578027,0.499134941,4.141042723,119.9207142,14.13127861,122.3087254,2.31955538,0.570985944,0.028839176,103.5351797,1.126702561,1514.804165,17.26898532,1.28263809,167.8223095,0.419642564,1.445102723,1.242755721,19.19612216,1.075824152,7.459695575,3.449761109,2.58716695,581.3907079,26.80732192,3.726270127,2.358776853,0.149615551,0.20034677,1.902061352,14.54058012,2.008675078,7.264545322,0.940397225,4.765544362,3.837271697,0.915647798,1.910768804,2.383489345,1.077194713,113.7186445,226.3541738,3.596212364,1.884570006,42.45791424,1.306131078,0.778395681,24.66949629,0.819123189,12.71011212,3.427261101,2.162462559,0.24209043,1.317475731,0.886484357,3.018194883,1.30465766,3.87722519,43.02787717,3.053614523,13235654,92854280,16842613
16.01056279,20.56030159,20.56030159,4.476155493,3.07389846,53.14630104,2.083869136,0,1.079404358,2.653079834,21.8459514,5.045056052,0.758551325,7.459649315,5.151172987,1.757125136,1.272747945,2.406707591,82.51805443,60.26143215,33.97559845,61.83752446,192.6106018,0,24.06284753,1.037313859,2.451858152,260.0825797,1.6269704,1.417267779,2.91395586,2.348969998,38.88945714,7.474443612,8.544132203,10.13057709,2.102586114,22.68238631,6.999900104,18.15322696,0.91407141,3.539349781,2.402494242,3.869747244,75.05553595,1.50322504,14.97357239,3.744875869,2.076027207,9.552596313,2.344327675,2.164041206,2.751259083,126.1858055,1.061921199,6.193897774,1.950091665,1134.352817,1.514918543,7.390779528,5.292291368,313.0692361,3.647115441,1.972970518,8.426239349,57.53719217,6.949520074,3.096015193,6.858039613,4.951433841,3.80660973,9.477868598,8.979434681,10.74799684,1.450665878,9.695392893,2.852836333,12.9131553,1.426163846,0.887686667,244.0704666,3.32628134,27.04120945,13.12345419,3.646146491,6.080136971,0.631700568,8.939851883,3.951749539,0.897368298,19.35804593,4.398162385,6.137139198,0.130280803,0.129451564,1.911671536,5.851059698,0.593084042,7.366638261,5.975050797,4.060518096,24.23043451,0.594461099,47.21822705,3.408741928,12.85115508,0.114295321,12.97113149,5.301133962,3.189320096,3.133731385,10.65275248,3.828514731,113.4578681,2.295471308,0.748434757,0.011251432,104.1494611,1.214535249,1195.310896,15.9861982,1.25567911,95.74437952,0.658646084,6.306967364,2.441140607,115.8245391,1.231944248,8.448489105,13.30777989,2.749385154,550.781308,15.81728302,4.05541704,8.917913982,0.225239967,0.702464717,2.311893986,2.625583501,4.475164346,10.67878072,1.5960947,5.086875384,3.907476858,1.158718241,2.244117308,6.343617259,1.083525009,146.5531783,291.5480196,3.776232876,2.333413008,77.53924832,1.680762976,1.324092621,28.47039742,0.693374232,10.56250422,3.269657294,2.077266736,15.84459917,0.695454094,0.703189149,2.221625466,2.583457321,3.164377732,36.57452147,3.662815112,28294433,93345627,18024486
14.06481667,15.57283164,15.57283164,3.060010742,3.117785534,39.78784462,2.289335796,0.26013013,0.607631579,1.787411465,12.95238495,3.308760932,0.728015583,5.873989315,2.48188233,0.412995799,1.601948453,1.814968179,105.7873657,44.15729804,27.51949307,62.05811528,192.0323227,0,29.47905671,0.605578551,1.613240923,228.5961337,0.770700712,5.657630813,3.865234875,2.385493802,6.006584533,7.967728197,8.04283871,8.762408248,1.790980637,20.09530028,5.300475361,16.11258185,0.697669672,2.912364166,2.547962249,4.082012791,56.44106008,1.045679869,8.376192185,2.232537768,1.343020667,7.310469884,1.867802975,2.012634924,2.652752009,80.42409423,0.876814236,8.398289974,12.2357242,1037.385515,1.285414993,9.431344727,5.132243029,210.1834578,7.154082883,1.477196325,4.94041642,21.64579558,5.605780649,1.593381165,14.47653426,5.074971529,4.033221999,4.192502408,6.808617586,11.70672819,0.425635369,0.765745009,0.176995338,3.726375646,2.261605201,0.258715948,108.1271718,0.668100002,3.662919995,2.236221886,1.683873164,3.615292863,0.585234866,8.927298402,2.393355912,0.496417672,8.551835035,2.849701993,2.632168471,0.320310092,0.036644227,1.135002243,3.37334413,0.501670154,3.171153002,4.714312089,4.844258145,4.024883475,0.372631777,27.55978901,1.130610876,5.506730231,0.02811831,7.05041533,3.568260343,0.510059457,1.802446275,47.21104062,6.768576534,52.73391639,1.325239575,0.335425752,0.016042446,63.52141585,0.804178861,809.1898179,13.97140517,0.920518887,64.57666624,0.58439708,0.589181066,0.477561554,1852.85864,0.81572038,6.764153171,2.474114926,0.715963296,435.695775,11.80483828,4.033911093,0.75665893,0.30052625,0.391904913,1.75522378,6.823308739,1.928091929,5.719836869,0.876535005,4.358343149,3.039941346,0.669189805,1.887482303,1.405348564,0.54636291,106.9016692,206.9995237,2.525387929,0.438886785,23.7433716,1.176602418,0.289509444,14.49529954,0.551547631,8.326847638,3.047530508,1.382684039,0.92048198,0.687681138,0.714468148,1.001373211,0.68726353,2.654322975,20.13454234,2.537430453,11464634,81549905,25731465
13.69591199,27.62579003,27.62579003,2.568772981,3.55631806,35.44279943,2.363897041,0.008696821,0.301472941,2.254959221,17.0643715,3.927512497,0.790706127,3.726400372,5.263181338,0.791110614,1.405638592,3.169739762,98.25588055,36.61774705,31.61474679,70.06119551,200.410778,0,26.92510383,1.062141564,2.129845169,237.6208704,2.028272695,5.367561139,3.942461954,2.562264861,22.06516653,7.029532168,7.036657966,9.109547497,2.125662315,21.8832191,4.712778997,17.60598842,1.052881971,3.02719054,2.482737356,6.205701398,80.08720531,1.553227007,6.732096103,4.343124019,1.365442422,11.52799901,2.552306521,7.404789347,3.515819919,98.34467687,1.353940735,9.014784381,19.1394904,1151.273617,1.285315892,9.280660941,4.445365863,287.3910804,8.38498176,3.006253347,8.758291687,11.03684187,3.695299652,2.285182201,17.41114122,6.842637901,4.088613046,5.941897722,6.104313676,11.41469675,0.37152521,1.414942848,0.368287345,6.491774041,2.598958904,0.456290337,208.0018004,0.851028811,3.269751832,2.222864647,3.108479853,6.847657862,0.624537472,10.18698413,3.541930321,0.71920109,16.30435849,3.770701225,3.925606887,0.130029768,0.086973662,3.76902607,6.744074743,0.659455276,3.482960621,6.229432572,4.346218629,9.799809023,0.524988489,52.47968101,1.460096085,7.628834523,0.053564588,16.98719647,3.886001882,0.810005718,2.63354196,73.04082804,3.158877835,79.64320817,2.094410116,0.64941519,0.036975472,107.0415897,0.99730249,950.0140312,16.63789432,1.245709399,92.71245711,0.314273107,0.763857613,0.526906004,786.0714471,1.126375528,7.956826806,3.989134796,0.931295131,593.4822847,31.72762443,4.553285566,1.95644652,0.328279282,0.818118353,2.110443422,8.497144332,2.697871471,5.646955453,1.454611209,5.077817016,4.14542527,0.808476491,3.890610285,3.204919477,1.345907724,135.7371698,265.7942357,3.399667039,1.774671734,36.35982269,1.523554838,0.673778177,10.79164334,0.60747657,35.7263646,3.316529729,2.194751645,0.586066423,1.194533449,1.08460571,2.823708479,0.601790471,1.567584118,25.66699758,3.609504238,11794385,76938184,31332506
7.490413139,25.49604838,25.49604838,4.165868241,3.418916164,43.01501083,5.959044597,0.341757719,0.661275967,3.691183093,33.06321814,7.445785886,0.407450163,3.629469969,4.380278201,1.494230192,1.468023858,6.013997279,130.6014289,58.97283115,22.58869028,67.26448614,174.5117726,0,44.0441962,1.645119361,3.679129209,211.3213305,1.440790756,2.43286706,5.481670638,2.915642853,10.23259577,12.55711872,9.541628259,11.41555751,1.830165295,33.61643783,5.215440745,48.2942721,1.718195592,4.122644567,1.544496356,6.878190625,81.55220507,2.443823818,6.986196903,3.216790926,1.991865317,12.09858764,3.231420725,5.992112035,2.031125515,72.92344596,1.217312291,7.445127682,6.590983283,1561.011866,2.000914182,17.03684129,7.510193465,321.8036353,5.900566209,5.163402065,8.160379958,18.62157894,13.28505011,3.20726369,9.096156967,5.78256083,5.730207654,19.20033592,6.841670711,14.48571532,0.903602028,8.702073766,2.640326391,6.681189477,2.67457146,0.605915524,228.2054295,3.180551106,25.88191094,13.67533586,3.912709816,7.869403501,0.523420433,12.86462643,6.100909311,1.060878088,17.65052726,4.660487045,6.415473178,0.118175264,0.169817247,3.076564511,6.436201445,0.638830853,5.889398252,6.797578759,6.534012234,8.831237385,0.843074156,58.8197797,4.27765674,7.14610782,0.056364471,13.95514813,4.188035459,0.532591942,3.947024653,99.9498093,3.105234998,66.16714326,2.451626529,0.687178693,0.015696569,130.7400689,1.371618132,1381.970732,20.13278818,1.077932945,126.4155933,1.222573993,1.054277131,2.390768592,20.41060701,1.467938593,11.45656626,13.21701653,4.455688885,357.7012867,17.72774248,4.200343946,9.795044757,0.636339899,1.478693606,3.842828604,4.291423482,4.063833316,6.675229061,0.89962107,6.749926243,4.844994554,1.68901629,4.33936452,2.398080832,1.282793541,136.0634796,264.0655116,3.908492496,1.555883106,86.03967541,1.557577073,0.820148486,36.17244218,0.668186052,45.54843207,4.106434691,2.886399607,6.435564464,1.069565922,1.017200718,3.376451799,1.528414008,3.802010577,54.28366603,3.806546278,13536026,115802291,12703316
15.17615649,17.8330093,17.8330093,3.409107899,2.583607918,26.49767448,2.340377565,0.018135565,0.356230168,1.976421568,14.70741276,3.493217502,0.626045348,2.957687531,5.891346497,2.34273836,1.105691422,1.777137543,99.49377927,47.95228658,35.96199765,53.48043166,182.6391184,0,30.6282216,0.631604481,1.82485539,124.9844063,1.931819431,0.605226914,3.270652928,2.063558543,1.020332826,8.021114159,6.694126577,5.867834867,1.579596368,20.13570936,3.467360758,14.1484147,0.757341376,2.172850766,2.210634798,4.528299884,59.77900125,0.698788907,6.279469195,2.244563645,1.204005676,8.411947542,1.663099531,1.553515763,1.345740788,153.0722285,0.886784811,7.185776905,2.179799264,817.8086046,1.145099825,7.837063209,5.583178404,196.5047679,5.125402771,1.547313339,5.127202087,27.16975483,2.825631898,1.817813943,13.03239585,6.246802781,3.182408419,6.99775461,4.709733742,7.184589183,0.777622643,7.749116247,2.074502145,3.204131187,0.985176803,0.266440684,138.1864874,1.820885049,15.16770282,8.859885639,2.334195521,4.449268086,0.419101353,8.536121363,3.680513725,0.566536546,11.1423236,2.291441124,3.595762756,0.043269131,0,1.704519837,3.017948635,0.364303943,1.954791538,4.306274293,4.565220032,4.154424802,0.540551399,33.79789307,2.442316955,4.505054482,0.017825723,22.54777699,2.386513872,0.321229104,2.902504308,257.6893244,0.607146396,56.92247727,1.388377594,0.46594036,0,70.996514,0.341564598,595.2528916,8.691240441,0.596981528,58.31767684,0.592680516,1.199452752,1.478223575,2359.317093,0.66747551,6.04985466,6.892241414,1.447295771,501.9778785,28.2918068,2.070216696,4.901342345,0.105185694,0.412486755,0.309739316,0.828144352,1.649173636,3.852962272,1.287373711,3.86028001,2.257727411,0.579742164,2.017887814,1.151421039,0.521074173,90.77001128,170.8819946,2.199265944,2.053235049,33.73086232,1.02673022,0.382904804,20.32590914,0.428506487,12.44718253,1.520691746,1.15958154,0.213831376,0.122841805,0,1.439088618,1.077377007,1.335884585,18.69951363,1.785598475,13824626,196781,33484947
