Asparagine,Hypotaurine,5-Oxoproline,Cysteine,Aspartate,Glycerolphosphate,Glutamate,Arachidonic acid,Cystine,Glyoxylic acid,Lactate,Isoleucine,a-ketoglutarate,Pyruvate,Malate,N-Acetylneuraminic acid,Pseudo uridine,5-Hydroxy-tryptophan,3-amino-2-Piperidone,Succinate,Myristoleic acid,Octadecanoic acid,Uric acid,Caproic acid,Parabanic acid,"Glyceric acid, TMS",3-hydroxyoxyisovaleric acid,"2,4-bishydroxybutanoic acid",Pyrrole-2-carboxylic acid,Picolinic acid,L-methionine,Octanoic acid,Cholesterol,Nicotinic acid,glycol,Benzoic acid,Palmitoleic acid,2-aminobutyric acid,Threonine,2-oxo-4-methylvaleric acid,Glycine,d-Galactose,2-methyl-butyric acid,N-Acetyl glucosamine,Threitol,D-Fructose,Sorbose,Oxanilic acid,Decanoic acid,3-methyl-2-oxo-butanoic acid,"3-Phosphoglyceric acid, TMS",N-acetyl-glycine,Hexadecanoic acid,Citric acid,Arabinofuranose,Urea,"2,3'-Dipyridyl",Phenylalanine,1H-Indole-3-acetic acid,2-Butenedioic acid,Ornithine,3-hydroxypyridine,Xylitol,3-Hydroxybutyric acid,"3,4-bishydroxybutanoic acid",cis-3-Hexenyllactate,Nonanoic acid,2-amino-6-methylaminohexanoic acid,2-oxo-3-methyl-pentanoic acid,Methylcysteine,d-Xylose,L-Threonic acid,Mannitol,Glucopyranose,Aminomalonic acid,"3, 4 dehydroproline",Glycerol,L-Lysine,à-Aminoadipic acid,"2,2'-Bipyridine",Serine,Inositol,Galactonic acid,Proline,4-Deoxypyridoxine,Cadaverine,Erythrose,Glyceraldehyde,Alloisoleucine,Myo-Inositol,Nicotine,2-Piperidinecarboxylic acid,Myristic acid,Heneicosanoic acid,sarcosine,N-formyl-glycine,"9,12-Octadecadienoic acid (Z,Z)-",Cyclohexanone,L-Homoserine,Anthranilic acid,Beta-alanine,Ribitol,Oxalic acid,2-hydroxypyridine,D-Ribofuranose,Olic acid,Gluticol,L-Ornithine,Hydroxycarbamic acid,Alanine,L-Tyrosine,"1,2-dimethylpropanol",Maleimide,"3-Aminosalicylic acid, TMS",6-deoxy-mannose,L-Tryptophan,Dodecanoic acid,"2,3-Dihydroxybutanoic acid","N,N-Dimethyl-2-isopropoxyethylamine",1-hydroxy-1-cyclohexen,"3,6-Dioxa-2,7-disilaoctane, 2,2,4,7,7-pentamethyl-",á-Amino isobutyric acid,D-Glucuronic acid,à-Hydroxyisobutyric acid,L-Leucine,Cyclohexyloxy,Creatine,Elaidic acid
0.056763994,0.005796281,2.112287931,0.062362949,0.140228169,0.05070723,0.323084047,0.020683087,0.033582055,0.02290271,97.48904411,0.0296255,0.018757969,1.444873174,0.462688098,0.013476424,0.007607751,0.008043264,0.024116234,0.097995901,0.011396933,0.469352852,0.180503345,0.025204482,0.005039843,0.045866187,0.023374851,0.018829374,0.006138858,0.04202935,0.168749545,0.006570192,0.723874703,0.251280393,0.651131729,0.051193301,0.013342301,0.313598451,0.897901703,0.027317551,1.258580241,0.019387583,0.003694244,0.005383108,0.04026888,0.359518175,0.035635556,0.050692562,0.00534648,0.0062968,0.038536009,0.005859468,1.373564031,0.608951116,0.00510508,12.99749205,0.019682538,0.610193434,0.01946938,0.024491734,0.050204655,0.175347526,0.007478736,0.623627754,0.057717966,0.16016363,0.029342912,0.009190949,0.080587198,0.022956471,0.011960438,0.034082776,0.008272264,7.769575465,0.227358362,0.029603764,0.551268619,0.646433261,0.030330063,0.090306237,0.96913365,0.006221371,0.080772785,4.71136255,0.03634417,0.010127063,0.005088396,0.01310778,1.102543654,0.223401215,0.010324488,0.073182713,0.089859458,0.010328676,0.067453286,0.004714699,0.029304825,0.172858931,0.007346765,0.006933902,0.010027927,0.034250612,88.23091413,1.927009311,0.025433126,0.078449644,0.053959132,0.935828845,0.024297376,12.31932146,0.956987374,0.020941136,0.081240842,0.043808172,0.050340908,0.56237959,0.072923433,0.019516394,0.098401551,0.026144555,0.108865034,0.025246968,0.005493644,0.576717853,2.34892124,0.59439493,0.308591636,0.003755441
0.019984137,0.000606029,4.172307113,0.049221383,0.329170131,0.129590532,1.599593182,0.029744742,0.024321659,0.019827449,45.82615412,0.036033898,0.003689085,0.02102982,0.338167819,0.004296999,0.011661675,0.009700399,0.0386684,0.038150262,0.021398476,0.514804837,0.586973447,0.054389009,0.008076435,0.085164864,0.026156463,0.015508017,0.010110131,0.060797885,0.142694072,0.009852936,1.897666786,0.710460751,0.515462103,0.223407535,0.026131623,0.288888791,1.083100934,0.022982486,1.644961786,0.029950239,0.007540633,0.00546406,0.056776361,0.104638408,0.047001946,0.076075229,0.003552791,0.002970999,0.049776074,0.006544124,1.394365958,0.733012831,0.019779748,22.19580106,0.035484861,0.646789187,0.019935677,0.035191662,0.061544969,0.233687046,0.006109465,0.805238682,0.05494826,0.202480973,0.047250373,0.022650244,0.051486817,0.027694966,0.022537409,0.043016416,0.012650997,19.93951854,0.494923196,0.039999137,0.377262669,0.881446761,0.051958844,0.113819719,0.874856521,0.015110774,0.074607942,6.724575799,0.052939442,0.014996397,0.008582906,0.008671359,1.098403405,0.283649449,0.008749036,0.032407464,0.125206288,0.016680547,0.021965343,0.018335646,0.03661139,0.184510618,0.005114921,0.009763616,0.007351436,0.039421964,121.1259066,2.364161495,0.05289144,0.055774519,0.119855891,0.514557753,0.037553379,13.56574224,0.952401486,0.008280611,0.09850707,0.067728365,0.142542989,0.439830772,0.07655542,0.023992881,0.139215963,0.026952755,2.349589543,0.040817826,0.017686111,0.449319764,2.734242236,0.698836156,0.242740956,0.014494622
0.052792956,0.004208075,2.900405041,0.062832624,0.151823157,0.084486437,0.367726063,0.024136998,0.033711699,0.022146289,34.49998803,0.032035104,0.028877375,0.771235765,0.268888756,0.003566635,0.009322132,0.009458857,0.027497721,0.031061515,0.014815411,0.303490026,0.398750824,0.025032946,0.007618172,0.11427493,0.024189448,0.035197829,0.012466102,0.082620734,0.299663095,0.005619672,1.114743172,0.270061162,0.53413645,0.070831691,0.026569494,0.55124042,1.719724761,0.037855063,3.450351571,0.036920333,0.004358108,0.005431755,0.058844926,0.255722281,0.028778316,0.089493202,0.004203098,0.008724512,0.040626571,0.009128197,1.007741233,0.82389396,0.019394551,30.97593466,0.041255529,0.6422448,0.019401665,0.039874751,0.071113888,0.193818294,0.009487221,0.593708775,0.062900518,0.179620271,0.023981122,0.008944193,0.108461473,0.102927195,0.013658321,0.061044798,0.236764182,2.462720563,1.818582945,0.064758296,0.42558195,0.697136229,0.057483879,0.126080022,1.73974719,0.013644407,0.098967125,10.23593186,0.083651123,0.019318643,0.009403646,0.008665705,0.818058935,0.361701282,0.007057514,0.207348536,0.078632177,0.01467551,0.080301651,0.032030072,0.029111406,0.196970607,0.004818533,0.015177908,0.006652928,0.051845635,174.2907792,2.396406989,0.056027603,0.038851859,0.299993901,0.498255018,0.04302152,16.91229661,1.041709659,0.013099062,0.048417464,0.081422686,0.153200411,0.536128784,0.058081482,0.031262175,0.150908053,0.025584563,0.293642875,0.0331201,0.01194312,0.749817241,1.724795364,0.667557447,0.326825113,0.004988251
0.010625422,0.000145794,3.216540739,0.047676472,0.06469251,0.32955848,2.0785661,0.111069763,0.025482806,0.02207188,180.4229191,0.115971719,0.349762618,0.834465882,0.448508188,0.001048756,0.014819039,0.006316736,0.02145075,0.087457534,0.009901853,1.921671708,0.900301873,0.053443846,0.005250926,0.067152345,0.02030479,0.016021161,0.010766443,0.064903343,0.265720185,0.010244179,2.75447745,0.351710306,0.539936682,0.042385198,0.786601178,0.222601487,0.818828284,0.091500738,1.821298104,0.011058014,0.005122682,0.005647848,0.070380431,0.041726281,0.018636759,0.009521876,0.010615124,0.014101157,0.138635925,0.01650078,12.29927562,0.605377177,0.031816578,8.344873381,0.028817626,0.707537646,0.026765605,0.03804135,0.02473953,0.280726498,0.00948014,4.23847305,0.078710311,0.186233056,0.030633632,0.055401306,0.026190035,0.066650765,0.010520081,0.037255813,0.006766562,13.35872931,0.153567331,0.003162019,3.550007921,1.248622416,0.004303787,0.088057885,0.859941888,0.003393901,0.3426969,5.446100246,0.004005295,0.001519,0.008474487,0.007304928,1.486050417,0.263417211,0.005805489,0.072006161,0.952557012,0.017952053,0.081191417,0.008818489,0.224209399,0.206971676,0.002582336,0.000886668,0.008160374,0.045612078,18.47328844,2.417245096,0.081141562,1.097763724,0.016438737,0.463074908,0.006484,28.38307105,0.99851848,0.025871069,0.064074384,0.060577464,0.284548088,0.49103233,0.063534399,0.019061565,0.146069005,0.026414111,0.113930664,0.043101637,0.011726206,0.746069583,2.789893497,0.664710694,0.041792404,0.143777463
0.045065634,0.003797325,2.07384491,0.079288928,0.123358382,0.07071297,0.331228007,0.016928913,0.033365811,0.027033361,29.43155599,0.026954186,0.023208001,0.722058126,0.117641466,0.004239675,0.007441809,0.005533337,0.021694061,0.06434553,0.013311149,0.256012793,0.337309938,0.032812632,0.00710233,0.080455697,0.021634177,0.029684721,0.01302718,0.075743975,0.259745953,0.005768235,0.899789068,0.233127673,0.668202969,0.046471348,0.02179578,0.518596011,1.610985561,0.028612048,4.827585657,0.036940444,0.007035954,0.006074346,0.050039106,0.229017776,0.023475044,0.077664764,0.004408159,0.006833149,0.038450933,0.00874629,0.797598384,0.698707903,0.01908595,19.97164445,0.045782203,0.56150249,0.015566523,0.048876374,0.042371686,0.190362825,0.014535681,0.538677179,0.060088402,0.205642371,0.03013359,0.010718127,0.090976132,0.091382547,0.012010154,0.043934582,0.201249534,8.181155535,0.634825229,0.064862752,0.37179838,0.743834748,0.018606445,0.131142233,1.57619329,0.013426082,0.058643604,10.75829207,0.083142717,0.00770231,0.010016421,0.012723948,0.750934039,0.323553383,0.012536463,0.205669579,0.062578079,0.014314245,0.078486185,0.004750113,0.021788274,0.254640548,0.003089582,0.015173144,0.008165235,0.098624872,192.1313572,3.083966648,0.054991904,0.029826097,0.061604826,0.557914893,0.045417386,15.92003837,0.898939923,0.024454173,0.092961108,0.053012388,0.142921992,0.425844031,0.074289667,0.028155004,0.136624058,0.034592003,0.242709788,0.028803251,0.009557059,0.650907629,1.513817882,0.83412216,0.251591869,0.003158924
0.023963784,0.00216361,1.820380073,0.054761052,0.090274913,0.125590436,0.458835858,0.020444499,0.018243749,0.024922677,24.14156296,0.03152093,0.03287258,0.334473803,0.102065577,0.004291054,0.008411337,0.004617979,0.036474008,0.02433966,0.022223328,0.651590388,0.558247163,0.029898429,0.00785278,0.105880068,0.035789216,0.029811892,0.012363075,0.055704919,0.278339193,0.015273911,1.251471089,0.309366339,0.463324056,0.047611894,0.062488656,0.288437608,0.652499169,0.066476613,0.990480328,0.069752219,0.006379981,0.004187627,0.058663443,0.041544256,0.041238384,0.130417212,0.015594706,0.008758319,0.079789668,0.005573821,2.58699843,0.260276608,0.025659332,19.7157279,0.0356069,1.003873502,0.007304457,0.0360703,0.041943524,0.24876203,0.009745359,0.649817324,0.073043349,0.152532525,0.017048527,0.065143422,0.024707713,0.075962185,0.020262097,0.058511655,0.033250401,15.76429341,0.321928028,0.058214204,0.563714658,0.926160443,0.007683584,0.110485818,0.543651139,0.021874502,0.050562043,7.83656968,0.07411666,0.013264978,0.009465855,0.01848603,1.635197781,0.520482092,0.009609441,0.057203979,0.180482368,0.015815547,0.048340232,0.003320626,0.041981238,0.169785876,0.001286705,0.013283785,0.012909948,0.055517619,164.7441738,2.507459229,0.068224651,0.10408246,0.017857941,0.832109967,0.039402049,7.962941019,1.442731708,0.015954303,0.08577319,0.044377376,0.188146132,0.76519184,0.054884605,0.025289783,0.158132239,0.024302529,0.099434337,0.032694178,0.0089396,0.434514494,3.014263717,0.547544143,0.073008528,0.009905406
0.080795847,0.005694058,2.821820706,0.069540471,0.185644924,0.068683156,0.423219357,0.025773072,0.041223416,0.084945589,226.3913556,0.038315406,0.024290798,2.086944822,0.641720642,0.015353988,0.010734375,0.010184234,0.026746261,0.120605385,0.013653708,0.576274954,0.257013781,0.030216848,0.004525559,0.051824198,0.036100868,0.024669001,0.00843473,0.055420687,0.224822889,0.008216314,0.924791902,0.047004198,0.748861085,0.063285067,0.018100832,0.41470639,1.138062875,0.041852768,1.940544706,0.020361157,0.005296139,0.005830863,0.054777776,0.480034984,0.051177269,0.009175671,0.006521907,0.009253895,0.054746777,0.007952036,1.765454721,0.796402853,0.009557289,21.29833336,0.034186181,0.827557083,0.02498065,0.031076293,0.056822596,0.289644938,0.010154152,0.828444607,0.080020391,0.182099417,0.018021429,0.010468304,0.054903168,0.030620373,0.016236756,0.049319024,0.010027967,1.000887904,0.425515451,0.032910713,0.795002219,0.891960386,0.05980633,0.111790472,1.093804028,0.007431185,0.142227076,6.168688819,0.042178518,0.017130549,0.006507976,0.030717104,1.426755599,0.286839255,0.011342655,0.094289661,0.111885463,0.017477186,0.290193475,0.01362952,0.036832741,0.19703823,0.012475001,0.008748012,0.012929138,0.043471398,130.1631083,3.538941955,0.039877679,0.09684931,0.114313019,1.312632651,0.022844329,15.97150824,1.232785974,0.015563327,0.068037059,0.069537316,0.083945304,0.759198732,0.056922526,0.022777913,0.209812497,0.027592098,0.13750147,0.017495815,0.007871027,0.75354558,3.146899607,0.586233033,0.403098748,0.00606104
0.03272699,0.000382706,2.792618793,0.050384627,0.163490052,0.101271453,0.656112576,0.030663217,0.040145286,0.027986058,19.95910634,0.037957078,0.018484894,0.125332534,0.27381297,0.004153231,0.015530384,0.014648749,0.025344914,0.06611484,0.013094589,0.656669637,0.961082205,0.034919567,0.004671216,0.061340635,0.03387089,0.035812505,0.018627533,0.073310305,0.182310531,0.015862984,0.904022486,0.549934072,0.573268046,0.096447,0.069157391,0.417554884,0.685727309,0.049172139,2.562301841,0.021855649,0.004543945,0.005193123,0.073430445,0.032071881,0.029251954,0.078079603,0.01454185,0.008873825,0.048608457,0.016935136,3.262290007,0.913064656,0.023665576,42.96603332,0.034363038,0.733876457,0.009249445,0.04888895,0.070042565,0.260760383,0.009003143,2.437892908,0.116397824,0.230575591,0.015822013,0.013017666,0.067974816,0.02343124,0.01381605,0.039866687,0.054982098,24.55805475,0.51793203,0.039522811,1.149407272,0.864071041,0.044114446,0.114551171,0.978443887,0.01366259,0.132648762,5.674948403,0.054459377,0.007907189,0.008569677,0.008993582,1.074483469,0.446325029,0.007410244,0.030808375,0.182663891,0.022770085,0.048168076,0.011391527,0.07929874,0.208843393,0.006685514,0.009973847,0.016067705,0.053225972,144.6631435,2.693612014,0.060808466,0.204483573,0.077691864,0.378766893,0.0293137,8.979891465,1.016016011,0.023459414,0.026805798,0.057096151,0.175694325,0.643401245,0.072844752,0.045446911,0.184968234,0.027629459,0.143281259,0.028449961,0.022218348,0.92683234,2.374802004,0.679716026,0.262820138,0.031943161
0.03362568,0.002648046,5.130100117,0.054785163,0.426061276,0.079208144,1.967082371,0.026713029,0.026156136,0.029985439,108.5065699,0.053422219,0.004359265,0.046145538,0.245896868,0.004366944,0.009570275,0.004762446,0.073825205,0.039787885,0.034734633,0.603134094,0.481292793,0.071266949,0.005734397,0.043888815,0.030343506,0.012975299,0.006726834,0.027645652,0.29734882,0.013720074,1.467319931,0.115959797,0.689005217,0.207213198,0.016815693,0.519944933,2.241213829,0.030867616,1.325318606,0.052108099,0.009674382,0.00625945,0.068403389,1.291265675,0.093917306,0.013069592,0.00470326,0.003546302,0.070696308,0.010048753,1.301187575,1.66445763,0.024063337,16.13121649,0.017342792,0.902916939,0.023023618,0.016679511,0.023293219,0.178338998,0.006892419,0.788925364,0.04183188,0.257392319,0.098439198,0.04907898,0.050081759,0.020222537,0.011973864,0.014913852,0.00787561,14.86921832,0.08947329,0.001759927,0.293112655,1.195775145,0.003494828,0.061790342,2.115071835,0.004128076,0.045692811,8.362030333,0.002654013,0.000811356,0.016289953,0.018131758,1.563091306,0.331543633,0.012688215,0.062077518,0.114595866,0.015903653,0.036004896,0.00120716,0.037511385,0.257755131,0.025330874,0.000437882,0.00570808,0.033500692,15.60834369,2.637273354,0.072991157,0.051514244,0.007312682,0.506276928,0.00769076,22.5473491,1.478906987,0.049078993,0.130873047,0.035316974,0.193462909,0.72115758,0.200505949,0.027734429,0.26041602,0.034614792,2.573483783,0.037195753,0.008610723,0.741165282,3.32147081,0.993746855,0.345876946,0.006007961
0.053023645,0.001802071,2.207973801,0.084189995,0.096139347,0.049528916,0.652730861,0.035571191,0.047775556,0.030108925,103.914555,0.06568735,0.091817588,1.253102426,0.200288218,0.010849201,0.011086308,0.012570962,0.018923735,0.024605021,0.008055681,0.480841885,0.79224284,0.055876719,0.003027001,0.04097509,0.031820683,0.017840047,0.007162129,0.049094053,0.169581686,0.003110214,0.585776022,0.119538976,0.681653504,0.046042186,0.07546334,0.527614828,0.712667636,0.065466226,0.571137402,0.107130126,0.004961571,0.006162124,0.062907108,0.523281349,0.027971983,0.019709019,0.001676269,0.013276479,0.040155597,0.005429071,1.833839157,0.542289777,0.039625413,26.51357477,0.027353211,0.676489517,0.304769729,0.028334064,0.04944287,0.143065213,0.011585377,0.886430142,0.050659341,0.145106153,0.025480396,0.022552875,0.079017137,0.022316626,0.012966594,0.021234596,0.009056763,2.343040165,0.092612091,0.054340997,0.810812027,1.088834573,0.015617264,0.096045291,0.760381002,0.006528363,0.093385486,6.570667029,0.069038609,0.006546206,0.013001161,0.006438807,1.626685504,0.32667997,0.00808163,0.05084226,0.112488665,0.014178715,0.107113124,0.002894028,0.025786837,0.180029405,0.014350284,0.012024319,0.003528889,0.055356703,144.1309813,2.005746607,0.094234579,0.107112925,0.012934476,0.531906033,0.032755306,13.16341517,1.118447203,0.023376408,0.053666957,0.05213876,0.302778665,0.674758781,0.060556394,0.038711085,0.286362063,0.021724894,0.105856034,0.025842013,0.020917577,1.233951485,3.327647949,0.636397355,0.266991621,0.010642746
0.057727732,0.003073622,1.512019074,0.070541116,0.094101521,0.042794783,0.259188264,0.013920857,0.042750149,0.02419508,105.8635133,0.026142676,0.023120461,0.900100696,0.213280132,0.004658191,0.007105278,0.009268233,0.019881459,0.031221798,0.007383053,0.449472649,0.124594018,0.023115732,0.005816036,0.037320895,0.024272839,0.011035769,0.006234865,0.041108927,0.18295266,0.004982257,0.829655329,0.166854646,0.546046214,0.084642057,0.029378993,0.366705577,0.675931082,0.03271029,1.348317859,0.016734209,0.003621411,0.004554878,0.024136342,0.179496433,0.009266023,0.020194269,0.002567522,0.00593378,0.0269844,0.004319454,1.120262646,0.466531127,0.01334106,16.0624376,0.030535359,0.642308924,0.015262023,0.025562195,0.027821622,0.133566937,0.006815415,0.808427915,0.033597437,0.157461311,0.037473908,0.01626385,0.105772609,0.02818101,0.009625778,0.013625765,0.002442809,1.239417546,0.206065614,0.02319441,0.27961151,0.66745287,0.012172454,0.096425879,1.022864501,0.003292108,0.048407143,4.076998693,0.027178078,0.010519472,0.005517152,0.003518568,0.990396614,0.159040664,0.004988069,0.059318144,0.054479546,0.015390196,0.065023854,0.003970174,0.02387768,0.136275133,0.005557076,0.005360552,0.00541995,0.029101487,71.38969645,1.878671727,0.029368559,0.068846785,0.032663455,0.678543597,0.024833178,7.314353001,1.317433507,0.017463802,0.089976106,0.046202418,0.08814327,0.780407268,0.092936866,0.016032565,0.098718032,0.020535779,0.105232359,0.028175767,0.005240845,0.442107782,1.986443738,0.518515884,0.193675696,0.005448144
0.076222833,0.005859168,2.279693227,0.081817051,0.132264315,0.056762702,0.355955018,0.0160301,0.042154707,0.03551799,243.7937319,0.026221891,0.040415142,1.531620524,0.415669256,0.01398643,0.011390584,0.01395731,0.028671622,0.062360069,0.012252594,0.705444797,0.343583163,0.028122214,0.007067241,0.108235773,0.050000738,0.035851095,0.008889221,0.057166902,0.198295849,0.010167767,1.065388426,0.238729136,0.731758608,0.065915155,0.028305933,0.235271313,0.792632332,0.039932793,1.179839882,0.045626432,0.004687465,0.00718929,0.052092102,1.139395862,0.027837637,0.023165511,0.00854063,0.008598192,0.053276794,0.007441001,1.452611996,0.574572986,0.013053347,31.00200763,0.031588122,0.686857773,0.017775014,0.034338232,0.055373778,0.14427135,0.010878841,0.748421095,0.063966987,0.195398325,0.033912579,0.014276787,0.124694005,0.023153665,0.015665441,0.10384375,0.124404295,13.53802699,0.241442077,0.024849066,0.474930814,0.878384162,0.037787566,0.094262291,1.087541524,0.014924705,0.101337747,7.94594758,0.031373564,0.014099945,0.007791167,0.007876394,1.42389938,0.416399652,0.009907973,0.082859299,0.122664494,0.014074861,0.253597562,0.007409535,0.045670112,0.210607996,0.007694484,0.005894382,0.008579555,0.065779859,85.22596718,2.370657984,0.034708379,0.095710038,0.104643106,0.818217514,0.020345949,12.03458122,0.928158202,0.017736941,0.095280452,0.067377503,0.091305436,0.649707635,0.095332353,0.017681588,0.155319615,0.030701364,0.244239761,0.035857665,0.013056154,0.610371613,2.666091366,0.728478118,0.502640251,0.00954285
0.055542132,0.006209576,1.611643095,0.040845473,0.06743559,0.030215897,0.221950959,0.023432108,0.024530073,0.024654859,175.9565796,0.052373019,0.039358842,2.477441314,0.565884866,0.008699696,0.008581537,0.00811562,0.015105648,0.049955793,0.007639567,1.006852622,0.547783574,0.02730487,0.005241955,0.051979834,0.023058931,0.007321166,0.013354381,0.057886605,0.141489895,0.005619721,1.530355715,0.546286374,0.594407758,0.075608612,0.133241699,1.073646292,0.553134012,0.138224405,1.275957291,0.020873693,0.004279478,0.005339391,0.035519114,0.029352062,0.00756773,0.063979875,0.007181215,0.011097673,0.028275321,0.034036637,3.623362111,1.062972742,0.009627369,29.55711004,0.036346136,0.504659931,0.011317749,0.055796649,0.051337972,0.338002217,0.005632979,34.06889041,0.045494811,0.176819455,0.017914062,0.009836037,0.056936988,0.034843468,0.00789377,0.06490049,0.005503492,9.467196299,0.296964831,0.023834043,0.871071815,0.574323274,0.043970674,0.09579501,0.717003508,0.011296779,0.148422035,3.48639434,0.03006104,0.016240446,0.005609457,0.012355075,1.57526111,0.336772058,0.008291346,0.013781454,0.16951441,0.017008587,0.154085155,0.01464308,0.097137569,0.190716394,0.006169393,0.005721646,0.006922647,0.031306956,119.7283466,2.408522447,0.024016231,0.358817987,0.072003664,0.732831916,0.021314473,7.826337374,0.634706351,0.023047128,0.042144982,0.07085517,0.072055313,0.543300701,0.085586832,0.053055147,0.123854177,0.028513987,0.097349423,0.02543493,0.004608613,3.243656489,3.396043848,0.666760976,0.273789533,0.038498036
0.056366711,0.003684753,2.343162123,0.057647076,0.102168693,0.054832207,0.570944729,0.035713768,0.041796073,0.056269261,126.6038453,0.058091642,0.099070068,1.321995568,0.487338914,0.009986268,0.013453143,0.012661711,0.014040238,0.042748378,0.007620508,0.578738989,0.741727238,0.039834581,0.005859578,0.053165663,0.035972517,0.01926635,0.013908514,0.089036556,0.148795974,0.004170791,0.69538945,0.249698375,0.8509976,0.063548937,0.083103709,0.450172067,0.600614095,0.072810026,1.041018466,0.04568343,0.006648217,0.00582976,0.071249221,0.404154724,0.024768928,0.062206555,0.003583338,0.016131198,0.041528749,0.005363344,2.192731683,0.590386083,0.035903739,28.88912274,0.047577565,0.584596644,0.301551658,0.058238984,0.155907338,0.351348714,0.011545645,0.966384733,0.061200592,0.269589629,0.021989176,0.017850478,0.042168884,0.027133611,0.014302223,0.029804392,0.009246317,68.0488652,0.485101578,0.041410149,0.89979709,0.708866951,0.217816799,0.14125102,0.688356487,0.005322999,0.238035923,5.311429137,0.05299918,0.019922727,0.012540852,0.018053324,1.402218703,0.356822399,0.011160985,0.048186934,0.130687706,0.019693901,0.098101547,0.029851533,0.028264937,0.266072765,0.015354474,0.011059148,0.00569521,0.061877213,145.3189778,3.540676261,0.084386216,0.10759032,0.190316204,0.574980256,0.028899215,11.23958772,0.93668339,0.033075466,0.055680983,0.074276972,0.257572855,0.617009157,0.096848917,0.042939952,0.364249962,0.03533631,0.155749694,0.022511439,0.016942915,1.257658699,2.83648547,0.885975016,0.171347872,0.011415658
0.044071893,0.006463459,3.742485529,0.037157246,0.218499907,0.183981679,1.785007836,0.028167755,0.020622683,0.017988008,63.84110475,0.048848591,0.05822842,0.15672492,0.3311109,0.005517164,0.011219993,0.011638131,0.034820286,0.059110341,0.02091638,1.251509327,1.272632795,0.03358758,0.004558921,0.067975517,0.053497508,0.01823465,0.014580832,0.06210706,0.308428227,0.00587907,1.053310664,0.398954448,0.518838164,0.056803867,0.089603068,0.425073623,1.775908543,0.073839523,1.660738328,0.099798955,0.004567217,0.003838895,0.048072209,0.070911683,0.035946258,0.154763262,0.003857676,0.010140877,0.083365586,0.013181304,3.429303722,0.435656181,0.025508848,20.36727897,0.03630417,0.845423343,0.021907394,0.046958109,0.041512037,0.184877853,0.011672834,2.76589176,0.08093349,0.210353226,0.011711145,0.015857448,0.068309935,0.032428852,0.01581421,0.056304568,0.009942168,14.52288074,0.571081119,0.074029311,0.608793129,1.341091906,0.015196218,0.117444524,1.26255786,0.008670109,0.052754367,6.015773092,0.098392667,0.01446533,0.009196961,0.010349358,2.184970566,0.363988308,0.008859994,0.051476729,0.122037336,0.016991146,0.048741839,0.004283547,0.073142857,0.191421156,0.008461578,0.017922274,0.007871946,0.051066038,211.774608,2.274367703,0.070343568,0.34430916,0.046157919,0.679875451,0.047478741,8.526153989,1.354842369,0.014829466,0.069628582,0.054490585,0.201828946,0.977535702,0.07799748,0.028565295,0.152968989,0.023919128,0.284985294,0.030747401,0.013247787,0.525529535,3.926619463,0.597011155,0.408308853,0.03671205
0.02183018,0.000429481,3.361040293,0.020213831,0.385128935,0.128902933,1.154433129,0.014323334,0.01063564,0.016265467,147.7291681,0.048298464,0.00108499,0.019081279,0.336645588,0.003756183,0.007248852,0.011149529,0.04740069,0.060966241,0.020639142,0.310810379,0.27416699,0.0375224,0.006694244,0.048978337,0.031353358,0.014253449,0.011986728,0.06115004,0.274502386,0.004625097,0.82828373,0.304322331,0.586629555,0.378521689,0.014316834,0.356211957,0.910230089,0.021875888,1.177490276,0.014087596,0.005694364,0.004539284,0.03154687,0.150932282,0.01927575,0.051291092,0.002404266,0.002599493,0.035186285,0.004966772,0.878742977,0.506009592,0.009134547,20.79572419,0.034774274,0.820826966,0.012821843,0.047217791,0.046622547,0.19856309,0.005884515,0.469990819,0.057896115,0.240635923,0.018929399,0.012833841,0.127027894,0.017961196,0.011106537,0.023101552,0.007065206,16.07037235,0.24831069,0.028886172,0.160265247,1.206196522,0.060033334,0.110756475,1.37236732,0.002683407,0.059761774,6.795099925,0.041003978,0.019832357,0.006623303,0.008588343,2.204800341,0.238824536,0.007890434,0.04253529,0.041105071,0.018669183,0.03472061,0.008785806,0.024050994,0.20630136,0.011680261,0.007663396,0.097818742,0.0245832,121.7393794,2.408198936,0.026647583,0.031629636,0.124742145,0.62652416,0.028085851,10.73951971,1.591663356,0.022709021,0.03833415,0.060254216,0.078494367,0.6798758,0.059211568,0.017104146,0.157239157,0.024921796,0.141807967,0.027043759,0.006625987,0.682089201,3.99300011,0.639231631,0.245744153,0.002653256
